action,action_reason,classification_confidence,classification_status,dispute_id,elapsed_s,expected_outcome,failure_kind,final_score,friendly_fraud_suspect,outcome,predicted_category,suspicion_score,true_category,vague_description,verdict
request_more_evidence,insufficient_evidence,0.814,auto_classified,D-001497,0.021,favor_merchant,deferred,-0.04,False,inconclusive,SP-04,0.0,SP-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-001502,0.023,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.6,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001504,0.023,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-001505,0.023,favor_merchant,deferred,-0.18,False,escalate,CR-04,0.6,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-001508,0.043,favor_merchant,deferred,-0.089,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001510,0.021,favor_merchant,deferred,-0.13,False,escalate,BA-08,0.0,BA-08,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001514,0.022,favor_merchant,deferred,0.135,False,inconclusive,,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001516,0.024,favor_cardholder,deferred,-0.03,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-001526,0.025,favor_cardholder,deferred,0.086,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-001527,0.045,favor_merchant,deferred,0.142,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001531,0.022,favor_merchant,deferred,-0.213,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001533,0.02,favor_merchant,deferred,0.135,False,inconclusive,,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001535,0.037,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001537,0.043,favor_merchant,deferred,-0.089,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001538,0.048,favor_merchant,deferred,0.169,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-001540,0.027,favor_merchant,deferred,-0.195,False,inconclusive,CR-04,0.0,CR-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001546,0.043,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-001548,0.025,favor_cardholder,deferred,0.086,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001557,0.019,favor_merchant,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-001559,0.021,favor_cardholder,deferred,0.24,False,escalate,NR-01,0.7,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001561,0.042,favor_merchant,deferred,0.024,False,escalate,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001563,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-001565,0.045,favor_merchant,deferred,-0.022,False,escalate,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001568,0.045,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001572,0.023,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-001573,0.023,favor_merchant,deferred,-0.103,False,inconclusive,CR-05,0.0,CR-05,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-001575,0.023,favor_merchant,deferred,-0.087,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001576,0.023,favor_merchant,deferred,0.158,False,inconclusive,,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001578,0.022,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,SP-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-001580,0.021,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-001581,0.025,favor_cardholder,deferred,-0.1,False,inconclusive,SP-05,0.0,SP-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001582,0.044,favor_merchant,deferred,-0.046,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001583,0.02,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001588,0.022,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001589,0.022,favor_merchant,deferred,0.117,False,inconclusive,,0.0,CR-02,,deferred
request_more_evidence,insufficient_evidence,0.907,auto_classified,D-001590,0.022,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.939,auto_classified,D-001591,0.022,favor_cardholder,deferred,0.028,False,escalate,BA-03,0.0,BA-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001592,0.041,favor_cardholder,deferred,0.609,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001594,0.02,favor_merchant,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001595,0.02,favor_merchant,deferred,0.075,False,inconclusive,,0.5,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001597,0.024,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-001599,0.021,favor_cardholder,deferred,-0.11,False,inconclusive,SP-01,0.0,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-001601,0.021,favor_cardholder,deferred,0.19,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001612,0.019,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-001614,0.019,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.814,auto_classified,D-001621,0.019,favor_merchant,deferred,-0.23,False,escalate,BA-05,0.0,BA-05,,deferred
request_more_evidence,insufficient_evidence,0.907,auto_classified,D-001629,0.02,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001630,0.02,favor_cardholder,deferred,-0.03,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001632,0.02,favor_merchant,deferred,-0.03,False,inconclusive,,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001633,0.019,favor_merchant,deferred,-0.03,False,inconclusive,,0.0,BA-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-001635,0.021,favor_cardholder,deferred,0.087,False,escalate,SP-06,0.0,SP-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001636,0.022,favor_cardholder,deferred,0.011,False,escalate,SP-03,0.0,SP-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001637,0.043,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001638,0.042,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-001639,0.025,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-001647,0.024,favor_merchant,deferred,0.07,False,inconclusive,CR-01,0.0,CR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-001648,0.021,favor_cardholder,deferred,0.132,False,escalate,CR-04,0.6,CR-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.907,auto_classified,D-001649,0.019,favor_cardholder,deferred,-0.065,False,escalate,BA-08,0.6,BA-08,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-001654,0.022,favor_cardholder,deferred,0.102,False,escalate,SP-06,0.6,SP-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001659,0.041,favor_merchant,deferred,0.176,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-001661,0.021,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001662,0.021,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-001663,0.021,favor_cardholder,deferred,0.24,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-001668,0.021,favor_merchant,deferred,-0.11,False,inconclusive,BA-03,0.0,BA-03,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-001670,0.022,favor_cardholder,deferred,-0.095,False,inconclusive,SP-01,0.0,SP-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-001675,0.045,favor_cardholder,deferred,0.524,False,escalate,QD-02,0.7,QD-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.92,auto_classified,D-001676,0.023,favor_merchant,deferred,0.205,False,escalate,CR-01,0.7,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001679,0.022,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001680,0.045,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.947,auto_classified,D-001681,0.04,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-001688,0.025,favor_merchant,deferred,-0.087,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001691,0.042,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001692,0.043,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.753,auto_classified,D-001694,0.022,favor_cardholder,deferred,0.4,False,escalate,NR-01,0.6,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001696,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.939,auto_classified,D-001701,0.025,favor_cardholder,deferred,0.55,False,escalate,BA-04,0.7,BA-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001703,0.045,favor_merchant,deferred,-0.046,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-001706,0.023,favor_cardholder,deferred,0.014,False,escalate,BA-03,0.0,BA-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-001711,0.024,favor_cardholder,deferred,0.6,False,escalate,BA-06,0.7,BA-06,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001714,0.021,favor_cardholder,deferred,0.18,False,inconclusive,,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001715,0.022,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001716,0.021,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001720,0.042,favor_merchant,deferred,0.024,False,escalate,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001721,0.024,favor_merchant,deferred,0.068,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001722,0.024,favor_cardholder,deferred,0.077,False,inconclusive,CR-04,0.5,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001724,0.023,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-001725,0.021,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-001728,0.022,favor_cardholder,deferred,0.087,False,escalate,SP-06,0.0,SP-06,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-001731,0.032,favor_merchant,deferred,0.005,False,escalate,QD-04,0.7,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001732,0.02,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001744,0.026,favor_cardholder,deferred,-0.095,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-001745,0.023,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-001747,0.024,favor_cardholder,deferred,0.071,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001748,0.023,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-001750,0.023,favor_merchant,deferred,-0.088,False,inconclusive,CR-05,0.0,CR-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001752,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001753,0.023,favor_merchant,deferred,0.095,False,inconclusive,,0.0,CR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.05,unclassified,D-001754,0.022,favor_merchant,deferred,-0.03,False,escalate,,0.6,BA-07,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-001756,0.022,favor_merchant,deferred,-0.103,False,inconclusive,CR-05,0.0,CR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-001757,0.024,favor_cardholder,deferred,0.087,False,escalate,SP-06,0.0,SP-06,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001758,0.05,favor_cardholder,deferred,0.424,False,inconclusive,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001763,0.023,favor_merchant,deferred,-0.108,False,escalate,QD-03,0.0,QD-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001765,0.042,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001770,0.021,favor_cardholder,deferred,-0.005,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001771,0.024,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-001773,0.025,favor_merchant,deferred,-0.213,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-001774,0.027,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-001775,0.026,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001778,0.045,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-001779,0.045,favor_merchant,deferred,0.024,False,escalate,QD-05,0.0,QD-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-001781,0.043,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.6,QD-03,,deferred
